File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
scrubbed/Scrubbed_Files_03/upperlake1/20200214/proc_upperlake1_PST_D20200214T212324m849.wav,2020-02-14 21:23:24,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.2068
SYNC/Cam01/2020-05-16/UniFiVideo.Export.20200516.210000-20200516.162000/20200516.192001.JRNVR1Cam1.mp4,2020-05-16 12:20:01,56.0,Spectrogram 1,1.0,456.0,459.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.2556
classified/marsh1/20190527/proc_marsh1_PST_D20190527T192900m870.wav,2019-05-27 19:29:00,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.8347
scrubbed/Scrubbed_Files_03/upperlake1/20200630/proc_upperlake1_PST_D20200630T184237m051.wav,2020-06-30 18:42:37,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.8219
"SYNC/Cam07/2021-03-05/04 Camera 7 - 3-5-2021, 4.00.00am (2).mp4",2021-03-05 04:00:00,364.0,Spectrogram 1,1.0,1728.0,1731.0,150.0,12000.0,rethaw,Red-tailed Hawk,0.1129
SYNC/Cam09/2020-12-19/UniFiVideo.Export.20201220.075001-20201219.230000/20201220.075001.JRNVR1Cam9.mp4,2020-12-20 00:50:01,24.0,Spectrogram 1,1.0,522.0,525.0,150.0,12000.0,comloo,Common Loon,0.1146
"SYNC/Cam10/2021-04-02/11 Camera 10 - 4-2-2021, 5.57.00am (10).mp4",2021-04-02 05:57:00,44.0,Spectrogram 1,1.0,2274.0,2277.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1779
"SYNC/Cam07/2021-04-23/04 Camera 7 - 4-23-2021, 4.00.00am - 1.mp4",2021-04-23 04:00:00,180.0,Spectrogram 1,1.0,1359.0,1362.0,150.0,12000.0,comyel,Common Yellowthroat,0.2681
scrubbed/Scrubbed_Files_01/marsh2/20141128/proc_marsh2_PST_D20141128T065329m514.wav,2014-11-28 06:53:29,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,yetbun1,Yellow-throated Bunting,0.2018
SYNC/Cam02/2021-01-14/UniFiVideo.Export.20210114.172000-20210114.143000/20210114.153000.JRNVR1Cam2.mp4,2021-01-14 08:30:00,40.0,Spectrogram 1,1.0,201.0,204.0,150.0,12000.0,euroys1,Eurasian Oystercatcher,0.3573
"SYNC/Cam02/2021-04-14/10 Camera 2 - 4-14-2021, 6.10.00am.mp4",2021-04-14 06:10:00,232.0,Spectrogram 1,1.0,963.0,966.0,150.0,12000.0,bktspa,Black-throated Sparrow,0.1391
scrubbed/Scrubbed_Files_01/lake1/20140621/proc_lake1_PST_D20140621T050520m605.wav,2014-06-21 05:05:20,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,leagre,Least Grebe,0.2015
SYNC/Cam09/2020-07-24/UniFiVideo.Export.20200724.132001-20200724.071000/20200724.132001.JRNVR1Cam9.mp4,2020-07-24 06:20:01,23.0,Spectrogram 1,1.0,516.0,519.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1941
scrubbed/Scrubbed_Files_01/marsh1/20170520/proc_marsh1_PST_D20170520T183844m102.wav,2017-05-20 18:38:44,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,yehcar1,Yellow-headed Caracara,0.1228
scrubbed/Scrubbed_Files_01/lake1/20150613/proc_lake1_PST_D20150613T041535m456.wav,2015-06-13 04:15:35,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,comyel,Common Yellowthroat,0.1275
"SYNC/Cam07/2021-04-22/04 Camera 7 - 4-22-2021, 4.00.00am - 3.mp4",2021-04-22 04:00:00,88.0,Spectrogram 1,1.0,264.0,267.0,150.0,12000.0,amebit,American Bittern,0.2136
"SYNC/Cam02/2021-03-23/10 Camera 2 - 3-23-2021, 6.09.00am (5).mp4",2021-03-23 06:09:00,118.0,Spectrogram 1,1.0,2742.0,2745.0,150.0,12000.0,chirav,Chihuahuan Raven,0.2602
scrubbed/Scrubbed_Files_01/marsh2/20141103/proc_marsh2_PST_D20141103T065746m256.wav,2014-11-03 06:57:46,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.1621
SYNC/Cam01/2020-09-09/UniFiVideo.Export.20200909.200000-20200909.131000/20200909.200000.JRNVR1Cam1.mp4,2020-09-09 13:00:00,74.0,Spectrogram 1,1.0,381.0,384.0,150.0,12000.0,eurgol,European Goldfinch,0.1696
SYNC/Cam01/2021-01-30/UniFiVideo.Export.20210130.171001-20210130.142000/20210130.170001.JRNVR1Cam1.mp4,2021-01-30 10:00:01,6.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,houfin,House Finch,0.7819
"SYNC/Cam09/2021-03-02/06 Camera 9 - 3-2-2021, 4.00.00am (14).mp4",2021-03-02 04:00:00,118.0,Spectrogram 1,1.0,1062.0,1065.0,150.0,12000.0,wilfly,Willow Flycatcher,0.1877
scrubbed/Scrubbed_Files_01/marsh1/20170401/proc_marsh1_PST_D20170401T165655m878.wav,2017-04-01 16:56:55,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,virrai,Virginia Rail,0.1307
"SYNC/Cam01/2021-02-27/09 Camera 1 - 2-27-2021, 6.16.00am (3).mp4",2021-02-27 06:16:00,136.0,Spectrogram 1,1.0,948.0,951.0,150.0,12000.0,houfin,House Finch,0.5352
"SYNC/Cam07/2021-02-16/04 Camera 7 - 2-16-2021, 4.00.00am (3).mp4",2021-02-16 04:00:00,407.0,Spectrogram 1,1.0,2448.0,2451.0,150.0,12000.0,leabit,Least Bittern,0.1071
scrubbed/Scrubbed_Files_03/ridge1/20200616/proc_ridge1_PST_D20200616T192414m109.wav,2020-06-16 19:24:14,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,spotow,Spotted Towhee,0.8122
SYNC/Cam10/2021-02-05/UniFiVideo.Export.20210205.171000-20210205.142001/20210205.145001.JRNVR1Cam10.mp4,2021-02-05 07:50:01,5.0,Spectrogram 1,1.0,90.0,93.0,150.0,12000.0,corplo,Common Ringed Plover,0.2079
"SYNC/Cam01/2021-03-23/09 Camera 1 - 3-23-2021, 6.01.00am (6).mp4",2021-03-23 06:01:00,77.0,Spectrogram 1,1.0,2001.0,2004.0,150.0,12000.0,comsan,Common Sandpiper,0.6706
"SYNC/Cam02/2021-04-23/10 Camera 2 - 4-23-2021, 6.10.00am (1).mp4",2021-04-23 06:10:00,527.0,Spectrogram 1,1.0,2919.0,2922.0,150.0,12000.0,rudtur,Ruddy Turnstone,0.1023
"SYNC/Cam09/2021-04-06/06 Camera 9 - 4-6-2021, 4.00.00am (5).mp4",2021-04-06 04:00:00,440.0,Spectrogram 1,1.0,1821.0,1824.0,150.0,12000.0,caltow,California Towhee,0.4299
scrubbed/Scrubbed_Files_01/marsh2/20130809/proc_marsh2_D20130809T210547m811.wav,2013-08-09 21:05:47,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.1353
scrubbed/Scrubbed_Files_03/lake1/20190928/proc_lake1_PST_D20190928T041701m487.wav,2019-09-28 04:17:01,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,spoowl,Spotted Owl,0.1023
"SYNC/Cam02/2021-02-18/10 Camera 2 - 2-18-2021, 6.30.00am (5).mp4",2021-02-18 06:30:00,59.0,Spectrogram 1,1.0,1332.0,1335.0,150.0,12000.0,comrav,Common Raven,0.6252
"SYNC/Cam02/2021-03-24/10 Camera 2 - 3-24-2021, 6.10.00am (8).mp4",2021-03-24 06:10:00,13.0,Spectrogram 1,1.0,276.0,279.0,150.0,12000.0,wrenti,Wrentit,0.4995
"SYNC/Cam07/2021-04-08/04 Camera 7 - 4-8-2021, 4.00.00am (4).mp4",2021-04-08 04:00:00,737.0,Spectrogram 1,1.0,2889.0,2892.0,150.0,12000.0,y00475,American Coot,0.3833
SYNC/Cam02/2020-05-20/UniFiVideo.Export.20200521.042000-20200520.121000/20200521.030000.JRNVR1Cam2.mp4,2020-05-20 20:00:00,77.0,Spectrogram 1,1.0,492.0,495.0,150.0,12000.0,wrenti,Wrentit,0.8933
"SYNC/Cam07/2021-01-28/04 Camera 7 - 1-28-2021, 12.15.00am (16).mp4",2021-01-28 00:15:00,409.0,Spectrogram 1,1.0,2196.0,2199.0,150.0,12000.0,blkpho,Black Phoebe,0.3356
scrubbed/Scrubbed_Files_01/lake1/20170517/proc_lake1_PST_D20170517T013929m822.wav,2017-05-17 01:39:29,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,bkcgna,Black-capped Gnatcatcher,0.2436
scrubbed/Scrubbed_Files_01/lake1/20130620/proc_lake1_D20130620T200819m353.wav,2013-06-20 20:08:19,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.3549
SYNC/Cam07/2020-05-08/UniFiVideo.Export.20200509.242000-20200508.071001/20200508.123000.JRNVR1Cam7.mp4,2020-05-08 05:30:00,13.0,Spectrogram 1,1.0,75.0,78.0,150.0,12000.0,amebit,American Bittern,0.1068
SYNC/Cam07/2020-05-06/UniFiVideo.Export.20200507.065000-20200507.241713/20200507.241003.JRNVR1Cam7.mp4,2020-05-06 17:10:03,2.0,Spectrogram 1,1.0,9.0,12.0,150.0,12000.0,amebit,American Bittern,0.1812
scrubbed/Scrubbed_Files_01/marsh2/20130701/proc_marsh2_D20130701T035802m497.wav,2013-07-01 03:58:02,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.3282
"SYNC/Cam02/2021-03-08/10 Camera 2 - 3-8-2021, 6.23.00am (2).mp4",2021-03-08 06:23:00,116.0,Spectrogram 1,1.0,1080.0,1083.0,150.0,12000.0,orcwar,Orange-crowned Warbler,0.1337
"SYNC/Cam07/2021-04-25/04 Camera 7 - 4-25-2021, 4.00.00am - 3.mp4",2021-04-25 04:00:00,906.0,Spectrogram 1,1.0,3366.0,3369.0,150.0,12000.0,leabit,Least Bittern,0.1006
"SYNC/Cam02/2021-04-09/10 Camera 2 - 4-9-2021, 6.10.00am.mp4",2021-04-09 06:10:00,463.0,Spectrogram 1,1.0,2292.0,2295.0,150.0,12000.0,duswar,Dusky Warbler,0.1436
scrubbed/Scrubbed_Files_01/lake1/20160816/proc_lake1_PST_D20160816T050945m767.wav,2016-08-16 05:09:45,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,duswar,Dusky Warbler,0.186
"SYNC/Cam01/2021-04-18/09 Camera 1 - 4-18-2021, 6.01.00am - 13.mp4",2021-04-18 06:01:00,196.0,Spectrogram 1,1.0,2787.0,2790.0,150.0,12000.0,hamfly,Hammond's Flycatcher,0.2927
"SYNC/Cam01/2021-04-17/09 Camera 1 - 4-17-2021, 6.01.00am (10).mp4",2021-04-17 06:01:00,15.0,Spectrogram 1,1.0,69.0,72.0,150.0,12000.0,chispa,Chipping Sparrow,0.1682
SYNC/Cam07/2020-05-10/UniFiVideo.Export.20200511.065000-20200510.194000/20200511.031000.JRNVR1Cam7.mp4,2020-05-10 20:10:00,23.0,Spectrogram 1,1.0,351.0,354.0,150.0,12000.0,amebit,American Bittern,0.1129
scrubbed/Scrubbed_Files_04/marsh1/20210627/proc_marsh1_PST_D20210627T033608m892.wav,2021-06-27 03:36:08,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.6898
SYNC/Cam07/2020-05-21/UniFiVideo.Export.20200521.201000-20200521.071001/20200521.122000.JRNVR1Cam7.mp4,2020-05-21 05:20:00,25.0,Spectrogram 1,1.0,102.0,105.0,150.0,12000.0,gowwar,Golden-winged Warbler,0.1189
"SYNC/Cam10/2021-03-06/11 Camera 10 - 3-6-2021, 6.12.00am (9).mp4",2021-03-06 06:12:00,18.0,Spectrogram 1,1.0,846.0,849.0,150.0,12000.0,norfli,Northern Flicker,0.325
"SYNC/Cam02/2021-04-05/10 Camera 2 - 4-5-2021, 6.10.00am (11).mp4",2021-04-05 06:10:00,77.0,Spectrogram 1,1.0,1521.0,1524.0,150.0,12000.0,wrenti,Wrentit,0.6342
SYNC/Cam10/2020-05-21/UniFiVideo.Export.20200522.042001-20200521.211000/20200522.032001.JRNVR1Cam10.mp4,2020-05-21 20:20:01,137.0,Spectrogram 1,1.0,471.0,474.0,150.0,12000.0,caltow,California Towhee,0.2962
"SYNC/Cam10/2021-04-15/11 Camera 10 - 4-15-2021, 5.57.00am (4).mp4",2021-04-15 05:57:00,210.0,Spectrogram 1,1.0,2139.0,2142.0,150.0,12000.0,norfli,Northern Flicker,0.1313
SYNC/Cam10/2020-05-02/UniFiVideo.Export.20200503.024001-20200502.132001/20200503.240000.JRNVR1Cam10.mp4,2020-05-02 17:00:00,46.0,Spectrogram 1,1.0,174.0,177.0,150.0,12000.0,moublu,Mountain Bluebird,0.5279
"SYNC/Cam07/2021-03-23/04 Camera 7 - 3-23-2021, 4.00.00am (3).mp4",2021-03-23 04:00:00,647.0,Spectrogram 1,1.0,3573.0,3576.0,150.0,12000.0,wilfly,Willow Flycatcher,0.2032
SYNC/Cam01/2020-05-09/UniFiVideo.Export.20200509.191000-20200509.132001/20200509.171001.JRNVR1Cam1.mp4,2020-05-09 10:10:01,41.0,Spectrogram 1,1.0,258.0,261.0,150.0,12000.0,spotow,Spotted Towhee,0.1362
"SYNC/Cam02/2021-04-21/10 Camera 2 - 4-21-2021, 6.10.00am (3).mp4",2021-04-21 06:10:00,571.0,Spectrogram 1,1.0,2925.0,2928.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.2171
scrubbed/Scrubbed_Files_04/marsh1/20210814/proc_marsh1_PST_D20210814T225250m946.wav,2021-08-14 22:52:50,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.2783
classified/lake2/20170502/proc_lake2_PST_D20170502T201445m584.wav,2017-05-02 20:14:45,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,virrai,Virginia Rail,0.1155
"SYNC/Cam09/2021-03-12/06 Camera 9 - 3-12-2021, 4.00.00am (8).mp4",2021-03-12 04:00:00,252.0,Spectrogram 1,1.0,3402.0,3405.0,150.0,12000.0,eurgol,European Goldfinch,0.7876
"SYNC/Cam07/2021-03-11/04 Camera 7 - 3-11-2021, 4.00.00am (3).mp4",2021-03-11 04:00:00,614.0,Spectrogram 1,1.0,3060.0,3063.0,150.0,12000.0,seaspa,Seaside Sparrow,0.2004
"SYNC/Cam07/2021-03-04/04 Camera 7 - 3-4-2021, 4.00.00am (6).mp4",2021-03-04 04:00:00,227.0,Spectrogram 1,1.0,2352.0,2355.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1216
"SYNC/Cam02/2021-04-20/10 Camera 2 - 4-20-2021, 6.10.00am (5).mp4",2021-04-20 06:10:00,92.0,Spectrogram 1,1.0,585.0,588.0,150.0,12000.0,rucwar,Rufous-capped Warbler,0.112
SYNC/Cam10/2020-05-08/UniFiVideo.Export.20200509.024001-20200508.132001/20200508.225000.JRNVR1Cam10.mp4,2020-05-08 15:50:00,58.0,Spectrogram 1,1.0,396.0,399.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.4305
scrubbed/Scrubbed_Files_04/marsh1/20210725/proc_marsh1_PST_D20210725T190632m592.wav,2021-07-25 19:06:32,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,nrwswa,Northern Rough-winged Swallow,0.382
"SYNC/Cam10/2021-04-04/11 Camera 10 - 4-4-2021, 5.57.00am (1).mp4",2021-04-04 05:57:00,70.0,Spectrogram 1,1.0,981.0,984.0,150.0,12000.0,grypar,Gray Partridge,0.2373
"SYNC/Cam10/2021-02-15/11 Camera 10 - 2-15-2021, 6.15.00am (4).mp4",2021-02-15 06:15:00,24.0,Spectrogram 1,1.0,1371.0,1374.0,150.0,12000.0,grcfly,Great Crested Flycatcher,0.1001
"SYNC/Cam07/2021-01-31/04 Camera 7 - 1-31-2021, 12.30.00am (11).mp4",2021-01-31 00:30:00,139.0,Spectrogram 1,1.0,960.0,963.0,150.0,12000.0,houfin,House Finch,0.3462
"SYNC/Cam10/2021-04-16/11 Camera 10 - 4-16-2021, 5.57.00am.mp4",2021-04-16 05:57:00,270.0,Spectrogram 1,1.0,3471.0,3474.0,150.0,12000.0,lirplo,Little Ringed Plover,0.138
"SYNC/Cam01/2021-04-01/09 Camera 1 - 4-1-2021, 6.01.00am (8).mp4",2021-04-01 06:01:00,453.0,Spectrogram 1,1.0,3186.0,3189.0,150.0,12000.0,vigswa,Violet-green Swallow,0.9105
scrubbed/Scrubbed_Files_01/lake2/20140607/proc_lake2_PST_D20140607T180212m310.wav,2014-06-07 18:02:12,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,trepip,Tree Pipit,0.4049
scrubbed/Scrubbed_Files_03/lake1/20171202/proc_lake1_PST_D20171202T220226m609.wav,2017-12-02 22:02:26,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.1192
"SYNC/Cam02/2021-03-05/10 Camera 2 - 3-5-2021, 6.23.00am (3).mp4",2021-03-05 06:23:00,241.0,Spectrogram 1,1.0,1875.0,1878.0,150.0,12000.0,oaktit,Oak Titmouse,0.3957
scrubbed/Scrubbed_Files_03/marsh1/20000412/proc_marsh1_PST_D20000412T012510m592.wav,2000-04-12 01:25:10,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,screup1,Scrub Euphonia,0.1346
"SYNC/Cam09/2021-04-10/06 Camera 9 - 4-10-2021, 4.00.00am (10).mp4",2021-04-10 04:00:00,139.0,Spectrogram 1,1.0,594.0,597.0,150.0,12000.0,abetow,Abert's Towhee,0.4687
"SYNC/Cam01/2021-04-04/09 Camera 1 - 4-4-2021, 6.02.00am (2).mp4",2021-04-04 06:02:00,415.0,Spectrogram 1,1.0,3069.0,3072.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.228
scrubbed/Scrubbed_Files_03/lake1/20200927/proc_lake1_PST_D20200927T185724m890.wav,2020-09-27 18:57:24,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,wesowl1,Western Screech-Owl,0.4667
"SYNC/Cam01/2021-03-18/09 Camera 1 - 3-18-2021, 7.16.00am (6).mp4",2021-03-18 07:16:00,12.0,Spectrogram 1,1.0,2742.0,2745.0,150.0,12000.0,whtpta1,White-tailed Ptarmigan,0.2501
scrubbed/Scrubbed_Files_03/marsh1/20200502/proc_marsh1_PST_D20200502T183444m879.wav,2020-05-02 18:34:44,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.3139
scrubbed/Scrubbed_Files_01/lake1/20140819/proc_lake1_PST_D20140819T044604m641.wav,2014-08-19 04:46:04,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,gadwal,Gadwall,0.8444
SYNC/Cam07/2020-05-17/UniFiVideo.Export.20200517.205001-20200517.071000/20200517.204001.JRNVR1Cam7.mp4,2020-05-17 13:40:01,83.0,Spectrogram 1,1.0,555.0,558.0,150.0,12000.0,bulori,Bullock's Oriole,0.4481
"SYNC/Cam07/2021-04-18/04 Camera 7 - 4-18-2021, 4.00.00am - 5.mp4",2021-04-18 04:00:00,63.0,Spectrogram 1,1.0,345.0,348.0,150.0,12000.0,y00475,American Coot,0.1088
SYNC/Cam07/2020-04-29/UniFiVideo.Export.20200429.184000-20200430.070001/20200429.215001.JRNVR1Cam7.mp4,2020-04-29 14:50:01,34.0,Spectrogram 1,1.0,171.0,174.0,150.0,12000.0,caster1,Caspian Tern,0.6851
"SYNC/Cam10/2021-04-26/11 Camera 10 - 4-26-2021, 5.57.00am - 5.mp4",2021-04-26 05:57:00,144.0,Spectrogram 1,1.0,1323.0,1326.0,150.0,12000.0,whcspa,White-crowned Sparrow,0.1457
SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.140000.JRNVR1Cam10.mp4,2020-05-01 07:00:00,70.0,Spectrogram 1,1.0,312.0,315.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.5672
"SYNC/Cam01/2021-03-20/09 Camera 1 - 3-20-2021, 6.02.00am (2).mp4",2021-03-20 06:02:00,229.0,Spectrogram 1,1.0,2235.0,2238.0,150.0,12000.0,yebcha,Yellow-breasted Chat,0.193
SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.184001.JRNVR1Cam10.mp4,2020-05-01 11:40:01,67.0,Spectrogram 1,1.0,297.0,300.0,150.0,12000.0,wesblu,Western Bluebird,0.9582
"SYNC/Cam07/2021-02-02/04 Camera 7 - 2-2-2021, 12.30.00am (8).mp4",2021-02-02 00:30:00,633.0,Spectrogram 1,1.0,3120.0,3123.0,150.0,12000.0,mallar3,Mallard,0.6126
SYNC/Cam07/2020-05-02/UniFiVideo.Export.20200502.185001-20200502.071001/20200502.173001.JRNVR1Cam7.mp4,2020-05-02 10:30:01,4.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,pibgre,Pied-billed Grebe,0.9195
"SYNC/Cam07/2021-04-26/04 Camera 7 - 4-26-2021, 4.00.00am - 6.mp4",2021-04-26 04:00:00,38.0,Spectrogram 1,1.0,174.0,177.0,150.0,12000.0,kinrai4,King Rail,0.2781
scrubbed/Scrubbed_Files_02/lake2/20171028/proc_lake2_PST_D20171028T080301m779.wav,2017-10-28 08:03:01,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,whbnut,White-breasted Nuthatch,0.2979
"SYNC/Cam07/2021-01-28/04 Camera 7 - 1-28-2021, 12.15.00am (15).mp4",2021-01-28 00:15:00,260.0,Spectrogram 1,1.0,1782.0,1785.0,150.0,12000.0,blkpho,Black Phoebe,0.5961
scrubbed/Scrubbed_Files_03/upperlake1/20200302/proc_upperlake1_PST_D20200302T020707m628.wav,2020-03-02 02:07:07,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.1087
"SYNC/Cam09/2021-03-07/06 Camera 9 - 3-7-2021, 4.00.00am (2).mp4",2021-03-07 04:00:00,97.0,Spectrogram 1,1.0,447.0,450.0,150.0,12000.0,wiltur,Wild Turkey,0.9906
scrubbed/Scrubbed_Files_01/lake1/20150709/proc_lake1_PST_D20150709T042419m306.wav,2015-07-09 04:24:19,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,pibgre,Pied-billed Grebe,0.6816
"SYNC/Cam07/2021-04-11/04 Camera 7 - 4-11-2021, 4.00.00am (9).mp4",2021-04-11 04:00:00,313.0,Spectrogram 1,1.0,2010.0,2013.0,150.0,12000.0,gadwal,Gadwall,0.9518
SYNC/Cam07/2020-05-14/UniFiVideo.Export.20200514.223000-20200514.121000/20200514.180000.JRNVR1Cam7.mp4,2020-05-14 11:00:00,57.0,Spectrogram 1,1.0,408.0,411.0,150.0,12000.0,warvir,Warbling Vireo,0.102
"SYNC/Cam01/2021-03-06/09 Camera 1 - 3-6-2021, 6.16.00am (3).mp4",2021-03-06 06:16:00,72.0,Spectrogram 1,1.0,360.0,363.0,150.0,12000.0,caltow,California Towhee,0.5633
"SYNC/Cam01/2021-04-17/09 Camera 1 - 4-17-2021, 6.01.00am (2).mp4",2021-04-17 06:01:00,359.0,Spectrogram 1,1.0,2424.0,2427.0,150.0,12000.0,amekes,American Kestrel,0.3526
SYNC/Cam01/2020-11-18/UniFiVideo.Export.20201118.171000-20201118.142001/20201118.151000.JRNVR1Cam1.mp4,2020-11-18 08:10:00,3.0,Spectrogram 1,1.0,309.0,312.0,150.0,12000.0,pilwoo,Pileated Woodpecker,0.125
SYNC/Cam10/2020-08-21/UniFiVideo.Export.20200821.194001-20200821.131001/20200821.155001.JRNVR1Cam10.mp4,2020-08-21 08:50:01,21.0,Spectrogram 1,1.0,333.0,336.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.1685
SYNC/Cam07/2020-05-09/UniFiVideo.Export.20200509.230000-20200509.071000/20200509.193000.JRNVR1Cam7.mp4,2020-05-09 12:30:00,38.0,Spectrogram 1,1.0,411.0,414.0,150.0,12000.0,wilsni1,Wilson's Snipe,0.1131
scrubbed/Scrubbed_Files_01/lake1/20150414/proc_lake1_PST_D20150414T064609m699.wav,2015-04-14 06:46:09,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,vigswa,Violet-green Swallow,0.1006
scrubbed/Scrubbed_Files_03/upperlake1/20200611/proc_upperlake1_PST_D20200611T175550m444.wav,2020-06-11 17:55:50,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,louwat,Louisiana Waterthrush,0.1533
scrubbed/Scrubbed_Files_03/lake1/20180625/proc_lake1_PST_D20180625T234820m727.wav,2018-06-25 23:48:20,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,comrav,Common Raven,0.1034
scrubbed/Scrubbed_Files_03/lake1/20180803/proc_lake1_PST_D20180803T212116m014.wav,2018-08-03 21:21:16,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.2622
SYNC/Cam01/2020-06-13/UniFiVideo.Export.20200613.133000-20200613.121000/20200613.121000.JRNVR1Cam1.mp4,2020-06-13 05:10:00,128.0,Spectrogram 1,1.0,519.0,522.0,150.0,12000.0,caltow,California Towhee,0.2598
scrubbed/Scrubbed_Files_03/lake1/20190821/proc_lake1_PST_D20190821T185312m027.wav,2019-08-21 18:53:12,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,pibgre,Pied-billed Grebe,0.9765
"SYNC/Cam07/2021-04-11/04 Camera 7 - 4-11-2021, 4.00.00am (14).mp4",2021-04-11 04:00:00,13.0,Spectrogram 1,1.0,99.0,102.0,150.0,12000.0,norwat,Northern Waterthrush,0.2416
"SYNC/Cam09/2021-04-16/06 Camera 9 - 4-16-2021, 4.00.00am (6).mp4",2021-04-16 04:00:00,213.0,Spectrogram 1,1.0,1611.0,1614.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.6802
"SYNC/Cam01/2021-02-19/09 Camera 1 - 2-19-2021, 6.20.00am (10).mp4",2021-02-19 06:20:00,140.0,Spectrogram 1,1.0,2673.0,2676.0,150.0,12000.0,blugrb1,Blue Grosbeak,0.2818
SYNC/Cam10/2020-11-19/UniFiVideo.Export.20201119.171000-20201119.142000/20201119.162000.JRNVR1Cam10.mp4,2020-11-19 09:20:00,101.0,Spectrogram 1,1.0,372.0,375.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.6143
"SYNC/Cam02/2021-03-07/10 Camera 2 - 3-7-2021, 6.23.00am (3).mp4",2021-03-07 06:23:00,406.0,Spectrogram 1,1.0,2643.0,2646.0,150.0,12000.0,oaktit,Oak Titmouse,0.7229
SYNC/Cam01/2020-08-31/UniFiVideo.Export.20200901.032001-20200831.200001/20200831.221001.JRNVR1Cam1.mp4,2020-08-31 15:10:01,5.0,Spectrogram 1,1.0,51.0,54.0,150.0,12000.0,virrai,Virginia Rail,0.1117
"SYNC/Cam07/2021-04-07/04 Camera 7 - 4-7-2021, 4.00.00am (9).mp4",2021-04-07 04:00:00,36.0,Spectrogram 1,1.0,456.0,459.0,150.0,12000.0,mallar3,Mallard,0.2095
SYNC/Cam07/2020-06-11/UniFiVideo.Export.20200611.200001-20200611.071001/20200611.191000.JRNVR1Cam7.mp4,2020-06-11 12:10:00,13.0,Spectrogram 1,1.0,204.0,207.0,150.0,12000.0,bkhgro,Black-headed Grosbeak,0.1317
